lad,agemed_all,care_1to19hoursWeek,care_20to49hoursWeek,care_40PlushoursWeek,children_Kids,children_NoKids,children_NonDepKids,density_all,economic_employee,economic_self-employed,economic_student,economic_unemployed,ethnicity_asian,ethnicity_black,ethnicity_white,health_bad,health_good,hoursworked_Female1-15,hoursworked_Female49plus,hoursworked_Male1-15,hoursworked_Male49plus,household_Cohabiting,household_LoneParent,household_Married,household_OnePerson,marital_Married,marital_Seperated,marital_Single,population_all,religion_Buddhist,religion_Christian,religion_Hindu,religion_Jewish,religion_Muslim,religion_Noreligion,tenure_owned,tenure_rented_private,tenure_rented_social,travel_bus,travel_car_van,travel_foot,travel_home,travel_train_metro,welsh_SpeaksWelsh
E07000119,3,0,0.3,0.7,-1.9,1.3,0.6,0.2,0.4,0.7,0.6,1.1,0.5,0.1,-1.1,-4.2,11.7,-0.1,-0.3,1.1,-2.6,1,1.4,-3.8,2.7,-4.4,2.1,3.6,3.5,0.1,-8.7,0.1,-0.1,0.2,8.7,-5.8,5.5,0.6,-0.7,1,1.4,-1.6,0.8,1
E07000120,3,-0.7,0.2,0.6,-2.4,2.5,-0.1,-0.1,-1.3,1.5,1,1.4,3.6,0.1,-4,-4.4,12.9,-0.2,-0.2,1.3,-3.2,0.5,2.4,-5.9,3.5,-6,1.7,6,-0.9,0.1,-9.9,0,0,3.1,7.8,-7,9,-1.3,0.1,6.3,-2.3,-5.1,0.6,1
E07000121,2,-0.2,0.3,0.4,-1.7,1.3,0.5,0.1,1.9,0.8,1.2,-0.3,1.6,0.2,-2.2,-4.1,13.1,0.3,-0.2,1.4,-2.8,2.2,-0.2,-2.3,0.7,-3.6,0.7,4.5,3.3,0.1,-10.5,0.2,0,0.7,10.8,-3.5,4.1,-0.1,0.8,2.7,0.4,-4.9,1.2,1
E07000122,2,-0.4,0.4,0.5,-2.4,2.4,0,0,0.5,0.8,0.7,1.1,4.6,0,-5.1,-4.4,12.7,0.1,-0.2,1.6,-3.2,1,1.1,-4,2.5,-4.5,0.9,5.1,0.2,0.1,-11.7,0,0,4,8.8,-6.4,8.2,-1.1,-0.8,8.1,-2.3,-5.4,0.6,1
E07000123,0,-0.7,0.4,0.3,-1.8,1.6,0.1,0.7,0.2,0.5,2.1,1,3.5,0.3,-5.3,-4.3,13.4,0.6,-0.3,1.8,-2.9,1.6,0.5,-4.5,3.1,-6.3,0.6,7.3,8.2,0.1,-10.5,-0.2,0,3,8.6,-8,9.4,-0.3,0.5,-2.8,4,-1.5,-0.5,1
E07000124,3,0,0.2,0.4,-1.2,1.2,0,0,0.8,0.5,0.6,0.5,0.3,0.1,-0.6,-3.9,12.1,0,-0.6,1.2,-4,1.5,1,-4.6,1.8,-3.8,2,2.3,5.9,0,-7.2,0,0,0.1,6.3,-4.4,4.6,0.1,-0.3,8.2,-1,-6.3,0.9,1
E07000125,3,-0.2,0.2,0.4,-2.5,2.2,0.3,0.2,-0.2,1.4,0.5,1.3,1.8,0.1,-2.4,-4.3,12.4,0.3,-0.1,1.1,-2.7,2.4,0.7,-4.8,1.5,-5.3,1.5,4.8,3.6,0.1,-11.9,0,0,1,11.2,-1.9,6.2,-3.2,-0.1,10.6,-4.1,-6.7,0.4,1
E07000126,3,-0.3,0.3,0.4,-1.7,1.3,0.5,0.5,0.6,0.8,0.3,0.8,0.4,0.1,-0.9,-4,12.6,-0.1,-0.2,0.9,-2.8,2.7,1.7,-5.5,0.5,-5.5,1.6,4.8,5,0.1,-9,0.1,0,0.2,8.3,-4.4,5.5,-0.4,1.5,6,-1.1,-6,1.2,1
E07000127,3,-0.1,0.3,0.4,-2.4,2.2,0.2,0.1,0,0.7,1.5,0.7,0.2,0,-0.4,-3.7,11.3,0.5,-0.2,1.4,-3.2,1.7,0.8,-5.2,0.9,-4.6,0.9,4.5,2.1,0,-7.6,0,0,0.1,8.3,-0.8,4.8,-2.8,-0.1,4.1,-0.1,-5.4,2.6,1
E07000128,4,0,0.5,0.6,-2.2,1.5,0.7,0.1,1.4,0.6,0.7,0.6,0.3,0.1,-0.6,-4.1,11.6,-0.2,-0.3,1.1,-3,1.9,0.1,-3.4,0.9,-3.7,1.6,3.7,2,0.1,-8.5,0,0,0.1,8.4,-5.2,5.3,0.2,0,10.8,-2.2,-7.9,0.6,1
E07000129,4,-0.3,0.4,0.6,-0.9,1.1,-0.2,0.3,-2,1,0.6,0.8,1.9,0.5,-3.3,-2.9,12,0.7,-0.1,1,-3.6,0.7,2.4,-6.7,3.1,-5.6,1.8,3.9,4.1,0.1,-15.5,0.9,0,0.4,13.2,-5.7,6,-0.5,0.5,6.2,-0.8,-5.7,0.5,1
E07000130,2,-0.3,0.2,0.4,-2,1.5,0.5,0.5,-1.5,0.6,0.6,0.5,3,0.4,-4.3,-3.1,12.9,0.2,-0.2,1.4,-2.8,1.7,1.1,-5.2,1.5,-5.6,1.3,4.9,8.2,0.1,-14,1,0,0.8,12,-5.3,5.9,-0.2,0.1,6.2,-0.9,-5.6,1.1,1
E07000131,3,-0.2,0.3,0.4,-0.6,0.7,-0.1,0.1,-1.7,1.2,0.2,0.7,1.8,0.2,-2.6,-2.7,12,0.7,-0.2,1.1,-3.7,0.8,1,-4.4,1.8,-3.5,1.5,2.4,11.5,0.1,-12.5,0.8,0,0.3,10.6,-5.4,5.5,0,0.5,7.9,-1.8,-6.9,1.8,1
E07000132,3,-0.5,0.3,0.4,-2.4,3.7,-1.3,0.2,-1.4,1,0.1,0.7,0.9,0.1,-1.5,-3.2,12.7,0.3,0.2,0.9,-2.7,1.2,1.6,-6.1,3.6,-4.8,2.2,3.3,4.9,0.1,-14.1,0.3,0,0.2,12.7,-5.6,5.9,-0.3,0.1,9.7,-2.4,-6.2,0.6,1
E07000133,3,-0.1,0.3,0.3,-1.5,2.4,-0.9,0.1,0.2,1,0.4,0.5,0.4,0.1,-0.9,-2.6,11.6,-0.2,-0.2,1.1,-3.2,1.8,1.8,-6.2,2.6,-5.1,2,3.9,5.2,0.1,-11.2,0.1,0,0,11,-4.1,4.9,-0.7,-0.3,8.4,-1.4,-6.5,1.4,1
E07000134,3,-0.1,0.2,0.4,-0.2,0.9,-0.7,0.3,-1,1,0.5,1,0.6,0.1,-1.2,-3.7,13.6,0.1,0.1,1,-3.6,1.6,1.2,-4.5,1.2,-4.5,1.9,3.6,9.3,0.1,-13.3,0.2,0,0.1,13,-3.7,5.8,-1.8,-1.1,4.1,0.9,-3.5,0.3,1
E07000135,2,-0.2,0.4,0.6,-0.9,-1.8,2.6,0.2,-1.4,0.6,0.3,0.7,8.5,0.3,-11,-2.6,11.8,0.4,-0.3,1.4,-3.4,1.6,0.6,-3.8,-0.4,-4.7,0.3,4.7,0.7,0.1,-16.3,3.1,-0.1,3,8.5,-4.2,4.6,-0.4,2.5,8.4,-3.8,-7.4,1,1
E07000136,0,-0.5,0.3,0.3,1.2,-0.8,-0.4,0.3,3.1,-0.1,0.3,1.3,0.7,0.2,-1.6,-3.8,13.5,-1,-0.2,0.7,-6,1.4,1.3,-5,-0.7,-6,2.1,5.4,15.9,0.1,-9.1,0.1,0,0.2,8.9,-5.8,8.4,-1.7,0.3,6.5,1.4,-4.9,0.2,1
E07000137,4,0.3,0.4,0.9,-2.5,2.5,0,0,-0.6,0.1,0.4,0.9,0.2,0.1,-0.5,-3.3,11,0,-0.3,1.2,-4.4,1.4,1.2,-4.9,3,-4.5,2.3,2.7,4.6,0,-11.2,0,0,0.1,11.2,-3.9,4.1,0.4,-0.2,9.9,-0.8,-7.4,0.1,1
E07000138,-1,-0.3,0.2,0.5,-2.5,2.3,0.2,2.2,-0.5,0.6,3.3,0.8,0.9,0.6,-2.3,-4,13.6,0.4,0.1,1.8,-3.6,2.4,0.2,-4.2,1.8,-7.8,0.3,9.6,9.3,0.2,-15.9,0.2,0,0.5,15.7,-7.6,9.6,-0.7,-2.1,-3.8,7.2,-1.7,0.2,1
E07000139,3,0.1,0.4,0.7,-1.4,1.2,0.2,0.1,0.7,0.9,0.5,0.5,0.3,0.1,-0.7,-3,11.5,-0.1,-0.1,0.8,-3.1,2.2,1.2,-5.1,1.4,-4.7,2.3,3,14.6,0,-12.4,0.1,0,0.1,11,-2.3,4.8,-1.5,-0.8,10.7,-2,-6.1,1,1
E07000140,1,-0.3,0.4,0.4,0.7,-0.7,0,0.2,1.5,0.2,0.4,1.7,0.4,0.1,-1,-3.2,13.2,0.3,-0.4,0.8,-6.3,2.5,1.1,-4.2,-0.3,-6.1,2.1,4.8,15.4,0,-10.2,0.1,0,0.1,9.7,-3.9,6.3,-1.4,-1.2,7.3,1.4,-6.2,0.9,1
E07000141,4,0.4,0.4,0.5,-2.1,2.3,-0.1,0.1,-1.2,1.2,0.4,0.9,0.4,0.2,-1,-2.4,11.3,0.1,0,0.8,-4.1,1.8,1.4,-5,1.3,-4.4,2.2,2.8,7.2,0.1,-11.7,0.1,0,0,10.7,-4,6,-1.4,-0.8,8.1,-0.6,-5.9,1.7,1
E07000142,3,0.1,0.2,0.6,-2.5,2.6,-0.1,0.1,0.8,0.9,0.4,0.6,0.5,0.1,-0.9,-3.3,11.7,0.1,-0.2,1.1,-3.9,2,1.1,-5.1,2.1,-4.6,2.4,3.1,12.2,0.1,-11.5,0.1,0,0.2,10.9,-2.1,3.7,-1,-0.3,13.5,-2.3,-9.5,0.6,1
E07000143,3,-0.1,0.4,0.7,-0.6,0.2,0.3,0.1,0.2,0.5,0.6,0.9,0.5,0.1,-1.1,-3.2,12.5,0,-0.2,1.1,-5.1,1.9,1.6,-3.9,-1.3,-4.5,1.6,3.9,7.5,0.1,-11.8,0.1,0,0.2,11.9,-4.3,5.9,-0.6,0.5,9.1,-0.5,-7.9,0.7,1
E07000144,3,0,0.3,0.6,-1,0.5,0.6,0.1,-0.9,1.6,0.5,0.6,0.5,0.2,-1.1,-3,12.6,0.3,-0.1,1,-3.9,1.6,1.4,-4.5,1.1,-4.7,1.9,3.1,5.2,0.1,-13.3,0.1,0,0.1,13.1,-3.3,3.5,0.3,1.9,8,-1.4,-8.6,0.7,1
E07000145,2,-0.6,0.4,0.7,0.1,-0.9,0.8,0.4,0.5,0.1,0.5,0.8,0.8,0.3,-1.8,-3.7,13,-0.2,-0.4,1,-4.5,2.1,2.2,-4,-1.2,-5.4,1.3,5.9,7.1,0.1,-13.5,0.1,0,0.2,13.6,-5.5,7.1,-0.7,0.5,3,1.4,-5.2,0.3,1
E07000146,2,-0.1,0.4,0.8,-0.5,0.1,0.3,0.1,0.7,0.6,0.3,1.1,0.8,0.2,-1.4,-3.5,12.9,0.2,-0.1,1.1,-4,2.8,0.3,-3.4,-0.7,-4.7,1.7,4.2,8.9,0.1,-11.8,0.1,0,0.2,11.8,-2.1,4.8,-1.4,-0.3,5.4,0.5,-5.9,1.4,1
E07000147,3,0.3,0.3,0.7,-1.9,1.7,0.2,0,-0.9,1.6,0.3,0.8,0.3,0.1,-0.6,-3.4,12.8,0.4,-0.3,1.1,-3.5,1.7,0.5,-3.7,1.3,-3.8,1.9,2.9,3.2,0.1,-11.6,0,0,0.1,11.3,-1.1,2.9,-0.9,-0.1,8.3,-0.9,-5.9,1.1,1
E07000148,-1,-0.4,0.2,0.2,-0.4,1.2,-0.8,2.8,0,1.1,1.9,0.9,3.2,1.3,-6,-4.2,15.4,0.3,-0.1,1.6,-3.1,1.7,1,-2.9,1.1,-5.5,0.4,7.2,9,0.3,-15.5,0.5,0,1.2,14.7,-4.9,8.4,-3.4,-2.2,-12.1,10.8,0.2,0.2,1
E07000149,2,-0.2,0.3,0.5,-0.3,0.4,-0.1,0.2,0.5,0.8,0.6,0.7,0.6,0.2,-1.3,-3.2,13.3,0.2,0.1,1.1,-4.4,2.4,1.4,-4.3,0.4,-4.6,1.9,3.6,12,0.1,-13.5,0.1,0,0.2,13.3,-2.9,3.6,0,2.7,7.4,-1.2,-8.5,1.2,1
E07000163,4,0.6,0.4,0.4,-2.5,2.3,0.2,0,1,0.2,0.6,0.5,0.9,0,-1.2,-3.7,12.1,0.4,-0.4,0.7,-3.8,0.5,1.3,-3.7,2.6,-3,1.7,2.4,3.3,0.1,-10.8,0.1,0,0.3,9.6,-3.3,4.5,-0.6,-0.8,4.3,0.8,-6.7,2.4,1
E07000164,5,0.7,0.2,0.5,-2.7,2.6,0.1,0,0.5,0.3,0.3,0.5,0.4,0.2,-0.9,-3.3,11.3,-0.2,-0.2,0.9,-2.8,1.8,0.6,-6.3,2.7,-4.6,1.8,3.2,6,0,-10.4,0.1,0,0.2,9.4,-3.5,3.9,0,-1.1,6.9,1.1,-6.6,1,1
E07000165,3,0.1,0.2,0.3,-0.2,0,0.2,0.1,0.6,1.4,0.2,0.7,1,0.5,-2.1,-3.4,12.3,-0.1,-0.2,0.9,-2.6,1.1,1.2,-3.1,0.1,-2,1.3,1.6,4.3,0.1,-10.4,0.1,0,0.2,9.9,-4.4,5.3,0,-0.3,4.7,-0.6,-5.2,1.8,1
E07000166,3,0.2,0.2,0.3,-2.6,2.5,0,0,1.9,0,0.4,0.4,1.4,0.8,-2.9,-3,11.8,-0.3,0,0.7,2.3,1.5,1,-4.9,1.5,-4.2,1.7,3.4,10.5,0.5,-12.6,0.3,0,0.2,11,-1.6,4.3,-2.1,-0.5,11.5,-3.1,-7.3,0.6,1
E07000167,4,0.7,0.3,0.4,-1.8,1.8,-0.1,0,0.1,1.1,0.6,0.6,0.3,0.1,-0.7,-3.1,11.8,0,-0.3,0.9,-4.2,1.2,0.7,-3.7,2.1,-3.9,1.7,2.6,1.7,0.1,-10.5,0,0,0.1,9.4,-1.8,2.8,0.3,-0.9,5.6,1.2,-5.7,0.9,1
E07000168,3,0.2,0.2,0.5,-2.3,1.9,0.4,0,0.4,0.7,0.7,0.7,0.9,0.1,-1.5,-3.7,11.7,-0.5,-0.4,1.1,-2.5,1.8,0.6,-4.1,1.8,-4.3,1.7,4.1,2.4,0.1,-12.2,0.1,0,0.3,12,-4.6,6,-0.9,-0.8,5.1,0.8,-5.8,0.8,1
E07000169,3,0.2,0.3,0.2,-2.5,2.4,0.1,0.1,0.2,1,0.6,1,0.3,0.2,-1,-3.4,12.2,-0.6,-0.1,0.9,-3.9,2.3,0.3,-4.7,0.9,-4.3,1.4,3.9,9.1,0.1,-10.2,0,0,0.1,10.4,-3.2,5.2,-1.3,0.4,8.5,-1.9,-6.7,2.4,1
E07000170,3,-0.5,0.3,0.6,-0.5,0.9,-0.4,0.7,0.9,1,0.5,0.5,0.5,0.2,-1.3,-4.3,13.4,-0.3,0.1,0.9,-2.9,2.3,1.7,-5.7,1.1,-5.7,2,5.2,7.3,0.1,-14.7,0.1,0,0.2,16,-3.3,6.6,-2.5,-0.3,4.8,-2,-4.5,2.7,1
E07000171,4,-0.5,0.2,0.5,-1.9,1.6,0.3,0.1,2.9,1.1,0.7,0,0.5,0.2,-1.2,-4,12.2,-0.8,-0.1,1.2,-3.6,1.9,0.5,-4.3,1.1,-4.6,1.8,3.6,4.8,0.1,-10.7,0.1,0,0.3,10.9,-1.5,5.1,-3.7,-1,5.4,0.1,-4,0.9,1
E07000172,3,-0.4,0.4,0.4,-1.2,0.6,0.6,0.2,-0.3,0.8,0.3,1.3,1.4,0.3,-2.7,-3.8,12.4,0,-0.1,1,-3.1,2.5,0.6,-4.1,0.3,-4.5,1.4,4,1.8,0.1,-14,0.2,0,0.6,13.2,-3,4.7,-1.3,2.4,5.4,-2.3,-7,1.4,1
E07000173,2,-0.2,0.3,0.6,-0.9,0.8,0.1,0.1,-1,1.1,0.5,1.2,1.3,0.5,-3.1,-3.5,12.1,-0.1,-0.2,1,-3.3,1.7,1.5,-4.8,1.7,-4.8,1.5,4.4,1.6,0.1,-14.7,0.1,0,0.7,14,-5.5,6.8,-1.1,6.1,7.3,-4.3,-8.9,0.7,1
E07000174,3,-0.3,0.2,0.4,-1.6,1,0.6,0.8,3.5,1.3,0.6,0.2,0.5,0.1,-1.2,-4.3,13.1,-0.9,0.2,1.1,-3.1,2.9,0.4,-4.4,0.8,-5.7,1.5,5.4,6.4,0.1,-14.4,0,0,0.3,14.9,-3.1,6.5,-2.5,-2.1,8.2,-1.6,-4.6,0.5,1
E07000175,3,-0.2,0.3,0.4,-1.7,1.6,0.1,0.1,1.6,1,0.5,0.5,0.4,0.2,-1,-3.6,12.1,-0.5,-0.3,1.1,-3.5,1.7,0.7,-4.1,1.5,-4.9,1.9,4.3,8,0.1,-13,0.1,0,0.2,12.7,-3.1,5.7,-1.8,-0.5,8,0.1,-6.6,1.4,1
E07000176,3,-0.1,0.2,0.4,0.3,-0.5,0.2,0.1,-0.9,1.4,0.7,0.6,1.8,0.1,-2.8,-3.1,11.7,0.7,-0.3,1.3,-3.3,0.9,0.9,-2.4,-0.1,-2.5,1.2,2.1,5.2,0.1,-12.9,0.4,-0.1,0.6,11.6,-1.5,3.2,-1.4,1.1,7.5,-1.9,-7.4,0.9,1
E07000177,3,0.1,0.2,0.4,0.3,-0.8,0.5,0.2,-2.4,1.3,0.4,1,2.3,0.8,-3.9,-2.3,12,0.2,-0.1,1.1,-3.2,1.1,1.6,-3.7,-0.4,-3.4,1,2.9,7.7,0.2,-11.7,0.2,0,1,10.4,-5.3,6.1,-0.8,2.1,-0.8,0.7,-4,2.5,1
E07000178,-2,-0.4,0.2,0.1,2.4,-1.7,-0.7,3.9,-0.5,0.8,1.2,1,5.7,2.1,-9.5,-3,13.9,0.4,-0.2,1.5,-2.6,1.6,0.9,-1.4,-0.9,-2,0,3.6,13.2,0.1,-12.4,0.6,-0.1,2.9,9.2,-7.5,7.6,0.4,-0.4,-14.4,7.7,0.3,0.9,1
E07000179,4,0.1,0.2,0.3,0.1,-0.7,0.7,0.1,-1,1.5,0.1,0.8,1,0.2,-1.8,-2.3,11.2,0.6,-0.1,1,-3.5,1.1,0.9,-2.8,-0.5,-2.5,0.9,2.3,4.7,0.2,-11.9,0.2,0,0.2,10.6,-3.3,3.4,0.1,1.1,0.5,0.3,-5.3,3.8,1
E07000180,2,0.3,0.2,0.4,-1.1,1.3,-0.2,0.1,-0.6,1.4,0,0.9,1.3,0.8,-2.7,-2.5,10.9,0.1,0,1,-2.6,1.4,0.9,-4.8,2.3,-3.3,1.4,2.3,4.6,0.2,-12.5,0.3,0,0.4,11.1,-3.7,3.2,0.5,2.5,-1.3,0.6,-3.8,1.8,1
E07000181,3,0.1,0.2,0.3,-1.5,1.8,-0.3,0.1,-0.1,0.9,0.4,0.7,0.8,0.2,-1.5,-2.7,11.6,-0.2,0.1,0.8,-2.4,1.6,1.1,-4.6,1.5,-3.8,1.5,3.1,9.6,0.2,-12,0.1,0,0.2,10.7,-3.1,3.9,-0.6,1.8,3.7,0.1,-5.6,1.7,1
E07000187,3,0.3,0.3,0.6,-1.8,1.8,0.1,0.1,-0.1,2,0.4,0.4,0.5,0.1,-0.9,-3,11.8,0.3,0,0.9,-3.9,1.2,0.6,-3.7,1.6,-4,1.5,3.5,5.2,0.2,-12.6,0,0,0.1,11.3,-4.2,5.3,-0.3,0.1,5.6,-0.4,-5,0.7,1
E07000188,3,0.2,0.4,0.4,-0.8,0.6,0.3,0.1,0.6,1,0.6,0.9,0.2,0,-0.5,-3.6,12.9,-0.1,-0.1,1.2,-4,2.1,1,-3.4,0.8,-4.7,1.6,4.2,8.2,0,-13.1,0,0,0.1,12.5,-5.3,6.4,-0.2,-0.3,9.8,-0.3,-7,0.7,1
E07000189,3,0,0.4,0.4,-1.3,1.3,0,0.1,0.1,1.1,0.4,0.6,0.5,0.1,-0.8,-3.2,12.8,-0.5,-0.1,1.2,-2.7,1.8,0.8,-3.7,1.2,-4.4,1.7,3.6,6.8,0.1,-12.1,0,0,0.1,11.2,-4,4.6,0.1,-0.4,3.6,1.8,-4.3,0.5,1
E07000192,3,0,0.4,0.7,-2.4,2.1,0.4,0.7,-1.3,1.3,0.7,1.4,0.3,0.1,-0.9,-3.4,11.8,-0.2,-0.1,1.2,-3.5,2.2,1.4,-6.4,2.2,-6.2,1.6,5,5.8,0.1,-11.6,0,0,0.1,12.4,-4.2,7.1,-2.3,-1.4,9.1,-2.3,-6.3,1.5,1
E07000193,2,-0.3,0.2,0.2,-1.4,0.9,0.5,0.3,0.2,0.6,0.6,0.7,2.4,0.3,-3.5,-3,12.2,-0.6,-0.3,1.3,-4.3,1.7,1.2,-5,1.6,-5.7,1.4,5.7,9.5,0.1,-13.3,0.1,0,2,10.5,-5.9,7,-0.5,-1.4,3,2,-3.9,0.9,1
E07000194,3,-0.5,0.4,0.6,-1.8,1.7,0,0.2,-2.4,0.6,0.4,0.9,0.7,0.2,-1.4,-3,11.7,0.1,0.1,1.3,-3.7,2.7,0.6,-6.8,0.6,-4.7,1.5,4.1,8,0.1,-11.6,0.1,0,0.2,11,-3.3,4.1,-0.2,-1.1,7,-1.5,-6.2,3.1,1
E07000195,2,-0.4,0.3,0.5,-2,2,0,0.1,-0.2,0.6,0.9,0.9,1.8,0.4,-3,-4.1,13,0.1,0,1.2,-3.1,1.8,0.7,-5.3,2.4,-5.7,1.6,5.3,1.5,0.2,-12.8,0.2,0,0.6,12,-2.8,4.9,-0.8,-1.7,8.4,-1.6,-5.7,0.7,1
E07000196,4,-0.3,0.5,0.4,-3.6,3.1,0.5,0,-1.6,0.7,0.3,0.9,1,0.2,-2.1,-2.8,10.5,-0.4,0.1,1,-3.6,1.7,1,-7.6,2.6,-5.5,1.5,4,2.1,0.1,-10.2,0.1,0,0.2,9.2,-3.5,3.8,0.2,-0.2,14.3,-3.9,-11.6,2.4,1
E07000197,3,-0.2,0.3,0.5,-1.5,1.9,-0.4,0.2,-0.6,0.6,0.7,0.5,1.4,0.4,-2.4,-3.3,12.2,0.1,-0.1,1.5,-2.8,1.6,0.7,-5.7,3.1,-4.7,1.6,4,8.5,0.2,-12.1,0.4,0,0.5,10.7,-4.2,5.5,-0.4,-1.7,3.7,1,-4,1.6,1
E07000198,4,0,0.3,0.6,-2.9,3.4,-0.5,0.1,0,0.7,0.2,0.6,0.2,0.1,-0.6,-3.6,11.7,0.3,0.1,0.8,-3.3,1.7,1.1,-6.6,3.2,-4.9,2.1,3.1,2.8,0.1,-10,0,0,0.1,9.8,-3.5,4.1,-0.1,-1.2,14.9,-3.8,-9.5,0.6,1
E07000199,4,-0.2,0.3,0.4,-3.5,3.6,-0.1,0.7,-2,1.2,0.1,0.9,0.3,0,-0.8,-3,11.7,0.1,0.1,1.1,-3.5,1.6,0.8,-7,2.8,-5.4,1.5,4.3,3.1,0.1,-13.5,0,0,0.1,13.9,-4.7,7.1,-1.8,-2.3,10,-1.8,-6.3,1.8,1
E07000200,3,0.1,0.2,0.4,-1.5,1.5,0,0.1,-1.4,1.1,0.3,0.8,0.4,0.1,-0.9,-2.7,12,0.5,-0.2,0.9,-3.1,1.2,1.2,-3.9,1,-3.3,1.6,2.2,5.1,0.1,-12.3,0,0,0.1,12.1,-3.9,4.7,0.1,-0.3,7.1,-0.9,-7.5,3.2,1
E07000202,0,-0.4,0.2,0.3,0.4,-0.5,0.2,4.1,1,0.9,0.7,1.9,2.1,0.5,-4.5,-3.6,13.3,-1.1,0,1.1,-3.4,2.8,1.5,-2.9,-0.1,-5.3,1.8,5.5,13.9,0.2,-15,0.4,0,1.4,14.7,-8.2,9.2,-0.3,-2.6,-2,5.3,-2.1,1.4,1
E07000203,3,0.2,0.2,0.4,-1.4,1.3,0.2,0.1,-0.4,1.2,0.5,0.5,0.4,0.3,-1.1,-2.7,11.7,0.5,-0.3,0.9,-3.9,1.5,1.6,-4,0.7,-3.6,2.2,2.3,11.4,0.1,-13.1,0.1,0,0.1,12.5,-1.6,2.8,-0.7,-1.6,8.5,-0.1,-7.2,2.6,1
E07000207,1,-0.7,0.2,0.2,2.6,-2.7,0.1,0.9,0.4,1.9,0.3,0.7,2.5,0.4,-3.7,-2.5,11.2,0.8,0.2,0.7,-2.2,1.1,0.4,0.6,-1.5,-0.3,0.6,1.1,7.3,0.1,-10.2,0.3,-0.2,0.5,8.7,-4.3,5,-0.4,0.6,-13.4,-0.4,-4.6,17.4,1
E07000208,0,-0.5,0.2,0.2,2.3,-3.2,0.8,2.4,0,1.4,0.7,0.9,3.9,0.6,-5.4,-2.6,12.2,0.7,-0.1,0.9,-2.5,0.9,1.2,-1.3,-0.9,-2.7,1,3.1,12,0.1,-11.4,0.7,0,1.1,9.5,-5.4,5,0.2,0.9,-9.5,-1.4,-5.2,14.9,1
E07000209,1,-0.5,0.2,0.2,1.9,-1.8,-0.1,0.3,-2.4,1,1.3,1,2.8,0.6,-5,-2.6,11.9,1.1,0,1,-2.9,1.1,0.9,-0.2,-2.4,-1.6,0.5,2.5,5.8,0.3,-13.4,0.4,0,1.1,10.9,-4.4,4.5,0.3,-0.2,-5,0.9,-2.5,7,1
E07000210,2,-0.4,0.2,0.3,0.9,-1.1,0.2,0.2,0.1,1.4,0.5,0.9,1.3,0.2,-2.4,-2.5,11,0.5,0,0.7,-2.8,0.8,1.1,-1.6,0.3,-2.4,1.1,2.3,6.3,0.2,-11.1,0.3,0,0.2,9.6,-3.2,3.9,-0.6,0,-7.4,1.3,-2.7,8.6,1
E07000211,1,-0.5,0.3,0.3,2.1,-2.9,0.7,0.9,-0.1,1.4,0.3,1.2,2.5,0.7,-4.4,-2.5,11.8,0.3,0.1,0.8,-2.8,1.4,2,-0.9,-1.7,-2.5,0.8,3.1,8.9,0.2,-11.9,0.6,0,0.6,10.2,-5.3,5.4,-0.5,0.5,-6.7,-0.1,-4.5,10.4,1
E07000212,2,-0.4,0.3,0.3,0.8,-0.6,-0.2,0.3,-1,1.5,0.9,1.1,4.3,0.6,-6,-2.6,11.7,1.1,0.2,1.1,-2.6,0.1,0.7,-1.6,0.5,-2.1,1,2.4,3.2,0.3,-11.5,0.8,0,1,9.6,-5.9,5.3,1,0.3,-6.3,2.9,-2.4,4.9,1
E07000213,2,-0.4,0.4,0.6,1.7,-2.7,1,1.2,-0.4,1.5,0.4,1.3,4.4,1,-7,-2.5,11.3,0.4,0.1,1,-2.8,1,1.4,-1.9,-1,-3.2,1,3.3,5.8,0.2,-11.5,1.4,0,1,8.4,-5.6,5,0.8,1,1.2,-1.4,-5.5,4.4,1
E07000214,3,-0.2,0.3,0.2,0.2,-1.1,0.9,0.6,-1.8,1.6,0.3,1.2,3.8,0.6,-5.2,-2.1,10,0.3,-0.2,0.8,-3.2,1.3,0.7,-3.7,-0.3,-3,1.2,2,7.3,0.5,-12.9,0.9,0,0.7,9.8,-3.9,3.6,0.2,-0.7,0,0.1,-3.1,4.2,1
E07000215,3,-0.1,0.4,0.3,0.6,-0.9,0.4,0.1,-0.3,1.5,0.4,1.1,1.3,0.6,-3.1,-2.4,11.2,0.2,0.1,1,-3.2,0.7,2,-2.3,-0.2,-3.2,1.4,3,4.7,0.1,-11.3,0.3,-0.1,0.2,10.3,-4,4.1,-0.3,-0.6,-4.9,-2,-7.8,15.2,1
E07000216,2,-0.4,0.2,0.3,1.7,-1.3,-0.4,0.2,-1.1,2.2,0.2,0.8,0.7,0.1,-1.4,-2.6,11.7,0.6,-0.1,0.6,-2.4,1,0.5,-0.8,-0.4,-0.6,1,0.6,5.1,0.1,-11.2,0.1,0,0.1,9.9,-2.3,3.3,-0.6,-0.3,-2.8,-0.9,-4.7,9.2,1
E07000217,1,-0.3,0.3,0.3,1.3,-2,0.7,1.5,-1.6,1.9,0.4,1.4,5.3,0.9,-7.7,-2.5,11.9,0.2,-0.2,0.9,-2.5,1.2,0.1,-0.9,-1.7,-1.6,0.7,1.9,10.4,0.4,-12.5,1.3,0,2.3,8,-5.7,6.3,-0.2,-0.4,-5,-0.1,-3.9,9.6,1
